posted_date,occurrence_date,time,city,state,shape,duration,summary
4/17/08,4/14/08,03:20,Orlando,FL,Fireball,2 - 4 mins,Bright orange/red half-moon looking object with what looked like a wavy flame tail.
4/17/08,4/7/08,23:05,Plantation,FL,Chevron,20 TO 30 SECONDS,very large V shape object no lights and no noise at all traveling west to east .
4/17/08,3/31/08,23:50,Fort Lauderdale,FL,Unknown,3-5 minutes,Blue lights seen hovering 300 -400 feet above westbound lanes of I-75.
3/31/08,3/26/08,20:21,Valrico,FL,Light,2 seconds,Pink light does high speed flight from Tampa to Kennedy Space Center 5 minutes before shuttle Endeavor lands.
3/31/08,3/15/08,02:00,Miami,FL,Other,1-2 minutes,Squared Smile Shaped object flying really close to the ground and also very slow thru kendal area.
3/31/08,3/14/08,20:35,St. Petersburg,FL,Light,5 seconds,Light falling directly towards ground from the sky.
3/31/08,3/11/08,19:00,North Fort Myers,FL,Circle,1 minute,A bright light disappeared in a cloudless sky.
3/31/08,3/10/08,06:37,Orlando,FL,Egg,about 3 seconds,A bright bluesh/green light heading quickly towards the ground.
3/31/08,2/11/08,08:39,Palm Bay,FL,Unknown,10 seconds,((HOAX??)) ((FROM AREA CODE ASSOC. WITH NUMEROUS PRANKS)) I was going home on a warm Florida knight and saw a weird object in the sky.
3/31/08,11/15/05,00:00,Lakeland,FL,Triangle,several hours/days,I believe we are being visited a lot more than people think.
3/31/08,10/1/89,18:00,Ft. Walton Beach,FL,Circle,20 min.,As a law enforcement officer I was dispatched to a UFO sighting near a military base.
3/4/08,2/25/08,20:30,Lake Worth,FL,Circle,1 hour,A bright colored light flew across the sky faster then any object we had ever seen.
3/4/08,2/20/08,22:55,Jacksonville,FL,Light,8-10 Seconds,Two lights moving at very fast speed across sky in Jacksonville Florida during Lunar Eclipse.
3/4/08,2/17/08,10:00,Polk City,FL,Circle,15 mins,((HOAX??)) 3 boys see 3 UFOS.
3/4/08,12/28/07,04:00,Satellite Beach,FL,Sphere,Couple of hours,Naked eye watching early morning sky finds Mars planetary movement vs. an unidentifiable object hovering like a helicopter.
3/4/08,12/15/07,21:30,Havana,FL,Triangle,15 minutes,Trianglar craft hovering in sky with light pattern changed.
3/4/08,12/13/07,19:20,Destin,FL,Triangle,3 minutes,Triangular vessel with 3 bubble-like shapes encompassed the bottom at each angle. No lights. No Sound. Floating easily low in sky.
3/4/08,11/21/07,21:00,Clearwater,FL,Cigar,3-4 minutes,Large low flying UFO- Tons of multi colored lights. No noise. Gliding very slowly.
3/4/08,11/17/07,18:30,Lake Wales (area),FL,Circle,5:00,Strange Orange Glowing Balls of Light in Lake Wales Area.
3/4/08,11/3/07,23:00,Land O'Lakes,FL,Unknown,seconds,One seemingly star seemed to zoom away and dissapear within moments.
3/4/08,10/3/07,00:00,High Springs,FL,Triangle,2-5 minutes,Object aproxamitly 200ft high and moving slowly over me and a friend in High Springs Florida.
3/4/08,5/20/99,23:00,Panama City Beach,FL,Triangle,seconds,Triangular vehicle seen over ocean in Florida.
2/14/08,2/7/08,14:00,Lehigh Acres,FL,Cylinder,5 min,Bright metalic object flying westward Very high in sky.
2/14/08,2/7/08,07:46,Hampton,FL,Oval,3 minutes,I saw a circular-oval object with a orange hue around it.
2/14/08,1/30/08,19:30,Sorrento,FL,Oval,0.0800,Object moved faster than a blimp but slower than a helicopter and hovered from time to time changing diercetion.
2/14/08,1/26/08,14:50,Fort Myers,FL,Disk,40 seconds,Silver Disk Sighting Near Fot Myers Florida Airport.
2/14/08,6/12/97,13:00,Hieleah,FL,Disk,20 to25 min,ufo seen over back yard 30 feet from the ground.
2/14/08,7/15/80,06:00,Miami,FL,Triangle,a minute or two,Certain things happen to you in your life that you never forget and this is why you know they are real the rest of your life.
1/21/08,1/11/08,23:35,Naples,FL,Triangle,8 secs,Triangular object rapidly crossing the sky with sideward movements.
1/21/08,1/1/08,18:30,Gainesville,FL,Changing,3-5 minutes,((HOAX??)) Black triangular form-shifting mass spotted.
1/21/08,12/31/07,22:55,Palm Coast,FL,Other,10 seconds,I spotted a white light with a wavy tail that vanished midsight as I was watching it.
1/21/08,5/18/01,03:30,Dania Beach (fishing pier),FL,Light,about 2 minutes,US military tried to shoot down UFO off the coast of South Florida.
1/21/08,6/1/72,02:30,Two Egg Mariana,FL,Circle,visiting,i saw a ship and i know it was not ours.
11/28/07,11/17/07,19:00,Lakeland,FL,Changing,5-6 seconds,Falling Star/Fireball changes into 4 horizontal red lights.
11/28/07,11/6/07,17:45,Brooksville (10 miles east of),FL,Unknown,30-40 seconds,Metallic object stationary over I-75. Instantly dissapeared. Streak across sky later.
11/28/07,10/23/07,11:39,Merritt Island,FL,Light,15-20 seconds,Some thing go from West to East durning the shuttle launch.
11/28/07,10/22/07,01:00,Ocala,FL,Oval,2-3 seconds,extremely bright and fast shot across east to west lasted 2-3 seconds which tells how fast it really was. no sound.
11/28/07,10/10/07,20:24,West Palm Beach florida,FL,Fireball,approx 3 mins,Burning ball across the sky over central/south florida. Strobing effect towards end of the final view of object.
11/28/07,3/15/97,18:00,Miami,FL,Light,4minutes,a beam of light came out from this super light.
11/28/07,6/12/94,21:30,Sawgrass,FL,Other,5 to 6 min.,This is an addition to my previous report. Minor details I felt should be included.
11/28/07,10/17/86,17:00,Eglin AFB,FL,Disk,3 minutes,My father and I witnessed a UFO at Eglin AFB.
11/28/07,10/7/67,22:00,Lantana,FL,Other,3minutes,UFO report and theory of motion.
10/8/07,9/22/07,21:00,Yankeetown,FL,Light,approx 1 hour,Dancing light in sky after dark. Faded and grew stronger several times. Very distant.
10/8/07,9/15/07,05:30,Lake Worth,FL,Light,1 1/2 hours,Traveling Bright point of light .
10/8/07,9/3/07,20:30,Lauderdale-By-The-Sea,FL,Circle,2 Minutes,Glowing circle seen over house.
10/8/07,10/15/04,00:00,Gainesville,FL,Unknown,15 minutes,A ball of light comming twords me in a haze of fog.
10/8/07,3/31/04,21:00,Naples,FL,Sphere,40 minutes,Triangle shaped light formation of Florida golf coast.
8/7/07,7/22/07,18:30,Crystal Beach,FL,Disk,20-30 minutes,A stationary object positioned in sky over neighborhood.
8/7/07,7/14/07,22:25,Ocala,FL,Oval,1 to 2 min,Bright flickering light traveling in a zig zag pattern and eventually having a burst of speed and disappearing.
8/7/07,7/11/07,22:00,Venice,FL,Sphere,20 Minutes,Large bright circular object hovered for 20 minutes then moved off North Northwest at a very slow speed.
8/7/07,7/7/07,21:30,Bradenton,FL,Sphere,1 minute,palma sola bay southern sky...portal? or skyway too the universe...i cant stop thinking that after what i saw.
8/7/07,6/16/07,13:20,Sneads/Chattahoochee,FL,Disk,5-10 minutes,Pilot flying Cessna flys with disc-shaped craft over lake.
8/7/07,6/15/07,00:45,Port St. Lucie,FL,Triangle,2 minutes,Triangle shaped craft above highway moving slowly North.
8/7/07,5/27/07,17:15,Wesley Chapel,FL,Teardrop,20 sec,Craft over Wesley Chapel Florida on clear afternoon.
6/12/07,2/11/07,21:00,Ocalawaha,FL,Unknown,2 sec,Watching a star and something crossed the entire hemisphere in 4 flashes.
6/12/07,5/15/97,18:30,Sorrento,FL,Cigar,3 to 5 mins,A cigar shaped craft with lights floated about 250 yards in front of us and made no sound.
4/27/07,3/29/07,23:30,Tallahassee,FL,Light,half hour+,I have seen this two times now.
4/27/07,3/28/07,20:30,Sarasota,FL,Flash,40 Minutes,((HOAX??)) Spotted hovering for a long period of time over Bradenton Sarasota airport.
4/27/07,3/26/07,20:45,Orlando,FL,Cylinder,10 Minutes,fire cylinder over the Orlando International Airport...
4/27/07,3/10/07,02:00,Jacksonville,FL,Triangle,45min,A triangle with bright white lights at each point and red flickering light in the middle. Lasted about 40min.
4/27/07,7/15/00,01:00,Miami,FL,Cigar,5 seconds,The object in the sky was not identifiable or familiar to me at all.
4/27/07,6/20/98,03:30,Jacksonville,FL,Circle,5s-10s,Completely Silent Small UFO with Spotlight Illuminated my bedroom durring early morning.
3/8/07,3/3/07,16:50,Boynton Beach,FL,Disk,1 minute,Object landed in Boyton Beach Florida.
2/24/07,2/12/07,17:00,Lynn Haven,FL,Disk,fifteen seconds,Platinum colored disk hovering silently above houses just across the street.
2/24/07,1/26/07,01:56,Osprey,FL,Circle,5 minutes,Flashing circular object consisting of concentric circles of varying colors of light observed.
2/24/07,1/16/07,12:00,Tampa,FL,Disk,3 sec,video footage of USO/UFO ignored (brilliant). Say hello history channel...u will c the footage there.......
2/24/07,2/16/03,20:00,Orlando,FL,Triangle,30 seconds,Perfectly shaped black triangles flying low over Orlando tourist area.
2/24/07,7/8/02,21:10,Pembroke Pines,FL,Unknown,10 Seconds,Glowing Green Orb shot across the sky.
2/1/07,1/22/07,17:30,Miami,FL,Disk,app. 5 minutes,I saw various small flying disks traveling together and that looked very much like toys.
2/1/07,1/9/07,18:34,Miami,FL,Flash,2 minutes,Bright white object .
2/1/07,1/7/07,18:00,Edgewater,FL,Circle,60 minutes,red moving circle and glowing circle that followed me.
2/1/07,1/1/07,02:00,Miami,FL,Oval,hours,Object moved fast back and forth but aslo stayed still at times sometimes changingt colors.
2/1/07,12/15/06,19:33,Boca Raton,FL,Light,3 minutes,i never believed in ufo's but this changed my point of view....
2/1/07,4/1/02,15:00,Jacksonville,FL,Sphere,30 seconds,((HOAX??)) One april day i saw a Ufo and it has changed my life.
2/1/07,12/1/81,21:00,Orlando,FL,Light,15 minutes,17 lights that appeared they were playing tag in the night sky.
12/7/06,11/26/06,22:30,Davenport,FL,Unknown,15 mins,Power outage and blinking lights in Polk County Florida.
12/7/06,11/22/06,18:00,Tampa,FL,Other,1.5 minutes,White Boomerang causes chemtrail laying jet to veer off course.
12/7/06,11/16/06,18:42,Panama City,FL,Light,about 40 sec,Red Orb Light (Not Blinking).
12/7/06,11/14/06,13:15,Parrish,FL,Formation,2minutes,Daytime spheres.
12/7/06,11/10/06,22:02,Fort Lauderdale (near),FL,Triangle,10 seconds,On a cruise saw three whirling lights formed in a triangular figuration.
12/7/06,10/14/06,23:56,Beverly Hills,FL,Changing,about ten minutes.,Went outside for a late cigarette and a lighted object in the sky caught my attention and so I got my camera and took some pictures.
12/7/06,6/1/76,12:00,Orlando,FL,Cylinder,5-10 minutes,Midday observation of cylinder type wingless craft with pointed top which flew horizontally.
10/30/06,10/17/06,22:10,Choctaw Beach,FL,Fireball,10 minutes,A series of 15-18 orange fireballs.
10/30/06,9/20/06,19:00,Hastings,FL,Light,Ongoing,4 to 6 small orbs of bright lights observed by a home security system emitting loud humming sounds..
10/30/06,9/15/06,00:30,Marathon,FL,Cigar,5 seconds,4 faintly mini-carrot shaped orange colored objects streaked across the sky weaving in and out of each other.
10/30/06,9/6/06,18:15,Bradenton,FL,Sphere,unknown object,a yellow flying object hovering lowly without sounds.
10/30/06,9/1/06,04:55,Satellite Beach,FL,Triangle,10-15 seconds,4 triangle shaped objects heading south.
10/30/06,8/26/06,09:00,St. Cloud,FL,Sphere,3 minutes,Silver ball appears and dissappears in sky during daylight hours.
10/30/06,8/15/06,23:00,Miami,FL,Triangle,25 sec,Spacecraft over Miami.
10/30/06,7/18/06,01:15,Navarre,FL,Light,occuring now,refers to siting above....object moved....
10/30/06,5/11/06,19:45,Buckhead Ridge,FL,Disk,8 minutes,We witnssed something enter the earths atmosphere desend and decelerate from a high rate of speed.
10/30/06,6/30/87,16:00,Osceola County,FL,Other,30 minutes,This huge UFO blew me away in the 80's along with dozens of others on Fl. Turnpike SE of Orlando.
10/30/06,11/18/68,01:00,Ocean off Miami,FL,Light,5 minutes,Three greenish lights well off the coast of Miami.
7/16/06,7/4/06,02:37,Osteen,FL,Sphere,At least 10 minutes,Round black object hovering in and out of clouds during and after space shuttle launch.
7/16/06,6/26/06,20:30,Tallahassee,FL,Cylinder,3-4 minutes,Traveling east to west then south to north.
7/16/06,6/25/06,23:54,Fort Pierce,FL,Sphere,3-5 sec,UFO appears twice consecutively at almost same exact time.
7/16/06,6/23/06,22:33,Neptune Beach,FL,Circle,continously,star-like object flying in sky in a circular orbit.
7/16/06,6/12/06,23:00,St. George Island,FL,Sphere,3 sightings within 10-15,Red lights seen over gulf of mexico from ST. George Island.
7/16/06,6/12/06,07:45,Pensacola,FL,Light,30 seconds,Star-like object horizontally traversing low and slow in the morning sky.
7/16/06,6/6/06,20:06,Altamonte Springs,FL,Fireball,three hours,The three objects merged as one.
7/16/06,6/6/06,20:05,Altamonte Springs,FL,Fireball,Three hours,The objects merged as one.
7/16/06,6/6/06,11:58,Miami,FL,Circle,2 minutes,I never used to belive in aliens but now I do.
7/16/06,6/3/06,23:30,St. Cloud,FL,Egg,2 minutes,Low flying object in central Florida.
7/16/06,5/28/06,21:30,Jupiter,FL,Light,one hour,A light that looked like a star but moved erractically left to right and in a circular pattern.
7/16/06,5/26/06,05:33,Port St. Lucie,FL,Light,25 secs or less,A still and intense flourescent green light in the sky which lasted about 25 secs then vanished.
7/16/06,5/15/06,07:30,Plant City,FL,Unknown,sudden,unknown object fell from clear sky.
7/16/06,7/15/76,10:00,Winter Park,FL,Fireball,20 minutes,Glowing light coming from between trees.
5/15/06,5/5/06,20:00,Wauchula,FL,Unknown,1 hour,Significant sightings over Hardee County FL continue to be unexpained.
5/15/06,5/3/06,18:35,Fort Myers,FL,Sphere,15 min,High altitude silver object visable 15 min hoovering slow sw trajectery early eve.
5/15/06,4/13/06,09:30,Orlando,FL,Light,15 seconds,UFO over orlando Florida spotted from my aircraft.
5/15/06,4/10/06,19:41,Sunrise,FL,Unknown,Few seconds?,Unknown object spotted while reviewing photo of clouds/shower line taken earlier in day.
5/15/06,3/30/06,20:30,Palmetto,FL,Flash,1 hour,Unidentified floating flashing and blinking light in Palmetto Florida rural property.
5/15/06,3/26/06,18:30,Gainesville,FL,Changing,3 minutes,Acrobatics and in broad daylight over city.
5/15/06,3/19/06,20:30,Tamarac,FL,Light,30 seconds,A little red light flew across the sky.
5/15/06,1/19/05,18:30,Jacksonville,FL,Sphere,2 hours,These are accounts of several personal UFO and 'other' experiences.
5/15/06,3/7/98,18:45,Sebastian Inlet,FL,Light,3-5 min.,lights turn night to day off southeast coast 3-7-98 ......
5/15/06,10/23/92,09:00,Orange Park,FL,Circle,5 minutes,Military hiding UFO at training camp.
3/11/06,3/4/06,20:30,Goodland,FL,Light,1hour,Strange light that changes colors in our South sky every night for the last 10 days.
3/11/06,2/17/06,21:00,Miami,FL,Disk,2 minutes,this ligth was no plane or shooting star.
3/11/06,10/1/05,18:00,West Palm Beach,FL,Teardrop,1 min,I've seen the black teardrop/sphere/baloon too....
3/11/06,7/8/04,20:00,Palm Beach,FL,Triangle,3 minutes,triangle shaped craft flying low and making no noise.
2/14/06,1/4/06,05:40,Orange Park,FL,Oval,seconds,Look like a bright star flying very fast with no trail behind it.
2/14/06,12/27/05,23:00,Lehigh Acres,FL,Triangle,15 sec,Question over what i saw.
2/14/06,12/17/05,21:30,Jacksonville,FL,Triangle,3 min,Dark triangle shape with v-shaped lights over the St Johns River.
2/14/06,12/12/05,09:00,Navarre Beach,FL,Unknown,20 minutes and possibly l,Perfectly circular cloud with a circular rainbow on the edge of the round cloud.
2/14/06,10/22/00,19:30,Cooper City,FL,Other,10-15 seconds,Small cube shaped object with several blue lights visible. Object faded out of sight.
2/14/06,6/7/00,19:00,Deltona,FL,Unknown,5 min,RE: Space Craft in arth orbit.
12/16/05,11/29/05,06:45,Orlando,FL,Light,1 to 2 mins,Two bright lights in orlando strange behavior.
12/16/05,7/4/05,09:00,Fort Walton,FL,Fireball,ten seconds,((HOAX)) It looked like a slow-moving fireball.
11/8/05,7/4/04,20:00,Winter Springs,FL,Other,30min,strange orange golden sky with double rainbow with horizontal lightning for at least 30 mins.
11/3/05,11/1/05,00:50,Orlando,FL,Circle,four seconds,An object in the north sky moved downward and eastward emitting a red and blue trail at high speeds lasting four seconds.
11/3/05,10/26/05,14:00,Orlando,FL,Cigar,5 minutes,Cigar shaped bright aluminum craft appeared in the north west sky at an elevation of about 35 degrees.
11/3/05,12/15/04,14:05,Tampa,FL,Rectangle,3 minutes,Huge rectangular object at 2:05 pm flying(or whatever) low and slow.
10/20/05,10/12/05,02:05,Longwood,FL,Formation,20 seconds,Two glowing discs slowly glide accross Longwood FL night sky.
10/11/05,10/1/05,08:22,Homestead,FL,Light,5mins,its the same spot where my brother said he saw sumtin up in tha sky a few years earlier....
10/11/05,9/29/05,20:00,Port Richey,FL,Unknown,1 hour,Bright Lights Above Port Richey.
10/11/05,9/29/05,18:00,West Palm Beach,FL,Unknown,30,bright light streaking and smoke floowing the burn up.
10/11/05,9/28/05,02:38,Jacksonville Beach,FL,Triangle,15 minutes,Huge triangle of lights gliding smoothly southeast with no sound.
10/11/05,9/23/05,23:30,Chipley (15 miles southeast of),FL,Light,10 mins,Bright lights with no sound in NW Florida area. Jets in full AB's in area also.
10/11/05,9/9/05,04:00,West Palm Beach,FL,Light,15 min,I woke up to get a drink of water. I looked out of my 2nd floor terrace doors and saw 2 small red lights.
10/11/05,8/22/05,21:00,Bonita Springs,FL,Formation,00:00:15,Two formation flying lights and red spheres flew across the sky out of distance.
10/11/05,7/29/05,21:30,Miami,FL,Light,2 minutes,Two separate lights within ten minutes.
10/11/05,4/22/05,08:00,Miami Beach,FL,Rectangle,1 minute,I saw 4 spheres circleing in a very tight formation and 2 rectangle UFO's very high above them stationary.
10/11/05,9/13/01,01:30,Lakeland,FL,Other,5 min.,I saw what I thought was a silent jet plane flying low and slow over the trees above my house at 1:30 in the morning.
9/2/05,8/9/05,23:45,New Smyrna Beach,FL,Fireball,3 to 4 sec,Bluish ball of light observed at New Smyrna Beach Florida. Possible bolide.
9/2/05,8/1/05,07:00,St. Petersburg,FL,Light,one hour,We saw something in the sky.
9/2/05,7/18/05,19:15,Jacksonville,FL,Light,7 min,Eight silvery relflective objects. Six stationary and two moving near the others. All faded from view in 7 minutes.
9/2/05,7/13/05,00:20,Mile Marker 120 (approx.),FL,Unknown,12 mintues,Object hovers over community and emmits 4 shooting star like object down towards the community.
9/2/05,4/23/05,22:00,Homosassa,FL,Light,2 minutes,A yellow light that would stop moving and then would continue at a fast pace.
9/2/05,6/11/98,21:00,Tampa,FL,Light,30 seconds,I saw a craft that probably was not from earth.
9/2/05,7/9/89,07:00,Destin,FL,Fireball,20 minutes,Several red balls of light flying in formation over the gulf of mexico with no sound at high speed.
9/2/05,8/22/70,21:30,Sebastian,FL,Unknown,5 minutes,Blue cone shaped light appears from sky and flashes downward as it pursues a family in vehicle.
7/13/05,7/4/05,12:30,Sanford,FL,Triangle,10 mins,Triangle shaped Craft.
7/13/05,6/1/05,00:00,Satellite Beach,FL,Unknown,seconds,Illuminous rose colored craft sited in Satellite Beach.
7/5/05,6/28/05,13:00,Naples,FL,Sphere,about 2 seconds,White sphere with contrail.
6/20/05,6/15/05,23:50,Deltona,FL,Light,4 seconds,large light travels very fast across sky.
6/20/05,6/13/05,00:30,Fort Lauderdale,FL,Circle,30 seconds,Circular Pink Object flying straight line in Ft Lauderdale.
5/28/05,5/25/05,22:15,Coral Springs,FL,Circle,4-6 minutes,My friend were on the patio when we noticed two bright lights dancing in the sky at around 10:15 PM in south Florida.
5/24/05,5/5/02,13:00,Orlando,FL,Disk,1 minute,A genuine craft not of manmade origin unless holograhic.
5/24/05,6/2/99,21:10,Daytona Beach,FL,Triangle,Several Mintutes,Four black triangles see close up.
5/24/05,6/15/97,22:00,Ponte Vedra,FL,Fireball,5 seconds,Fast moving yellow cigar shaped fireball over heavily wooded area.
5/11/05,4/29/05,21:10,Lithia,FL,Formation,30 seconds,((NUFORC Note: Missile launch at 2055 hrs (EDT). PD)) There were three orange lights that came and then disappeared.
5/11/05,4/29/05,21:00,Kissimmee,FL,Unknown,2:00 minutes,((NUFORC Note: Missile launch at 2055 hrs (EDT). PD)) I glanced to the sky and saw a plane passing by.
5/11/05,4/29/05,20:55,Pembroke Pines,FL,Fireball,3 minutes,((NUFORC Note: Missile launch at 2055 hrs (EDT). PD)) We saw something in the north sky at around 20:40 that was not normal.
5/11/05,3/20/05,21:11,Pembroke Pines,FL,Light,30 SECONDS,VIEWED WHAT LOOKED LIKE A SHOOTING STAR BUT IT MOVED AND BECAME BRIGHTER AND DIMMER.
5/11/05,3/19/05,20:00,Miami,FL,Disk,15 minutes,WHILE DRIVING ONE NIGHT MY SON SPOTTED A SAUCER SHAPED OBJECT BRIGHT WHITE OUTLINED IT WAS MOVING FAST THEN STOPED.
5/11/05,2/19/05,22:45,Kissimmee,FL,Light,30 min.,Blue light in the shape of a cross captured by my camera.
5/11/05,11/20/82,00:00,Surfside,FL,Diamond,one minute,A tumbling football shaped UFO with triangle windows of equal size with a different soft pastel colored light glowing in each window.
5/11/05,10/15/51,20:00,Jacksonville,FL,Disk,unknown,Sisters observe dark disc in sky over city park; sight landed saucer opening as they hide.
4/16/05,3/3/05,18:30,Auburndale,FL,Other,approx. 12 min,Bell/pare shaped with bright orange/redish glow at the wider end tumbling in place without traveling in any direction in the sky.
4/16/05,3/2/05,02:00,Okeechobee,FL,Triangle,at work,There were three white lights on the corners under the object with a flat light grey bottom.
4/16/05,4/25/67,21:00,Chattahoochee,FL,Light,10 minutes,The two objects left two vapor trails with 90 degree turns in them before they simply vanished.
2/24/05,2/23/05,17:22,Royal Palm Beach,FL,Other,3 minutes,We saw a silver spinning football shaped object going across the sky during the day.
2/22/05,2/4/05,17:00,Gainesville,FL,Disk,30 mins,Strange disk shaped object witnessed in Flordia.
2/22/05,4/4/94,17:00,Hollywood,FL,Circle,2 hrs,Orange Orbs in Broward County Florida.
2/8/05,6/11/87,09:00,Sarasota (Myaka State Park),FL,Disk,5 min,state road 72 disk with lights around it flew in a fast horizontal motion.
1/19/05,1/15/05,19:30,Ocala (N and S of),FL,Triangle,3.5 hours,Multiple types of objects in night sky of central Florida witnessed for over 3 hours.
1/19/05,6/1/04,01:00,Tallahassee,FL,Light,3 minutes,Flashes of light outside across our canal that appeared every 30 seconds for several minutes.
1/19/05,9/24/95,20:00,Kissimmee,FL,Disk,10 min,green glowing disk with lizard like creatures.
1/11/05,12/30/04,09:15,Sebring,FL,Circle,30 seconds,Bright white light appeared in clear blue sky for about 30 seconds around 9 A.M.
1/11/05,12/27/04,09:05,Sebring,FL,Circle,30 seconds,Bright white light appeared in clear blue sky for about 30 seconds around 9 A.M.
1/11/05,12/26/04,00:00,Winter Park,FL,Changing,36 Min 27 Seconds,3 Multi colored objects hovored over my calm lake...
12/14/04,12/11/04,00:00,Coconut Creek,FL,Diamond,5 minutes,this object looked like the north star was getting 20 times closer to earth.
12/3/04,11/20/04,05:30,Tarpon Springs,FL,Formation,30 min,A large perfect circle of lights dispersed leaving a trail.
12/3/04,11/5/98,02:00,Punta Gorda,FL,Triangle,30 seconds,I saw 3 triangular craft in the night sky over my home in Florida.
11/9/04,11/8/04,18:10,Jacksonville,FL,Oval,4 seconds,Large bright oval object traveling 4 times faster than a jet.
11/2/04,10/27/04,22:20,Tampa,FL,Triangle,2-4 seconds,Triangular lights observed during total lunar eclipse.
11/2/04,10/27/04,22:00,Miami Gardens,FL,Chevron,10 seconds,Boomerrang-shaped gray gliding metal looking object moving as fast as a small jet had no sound or lights.
11/2/04,10/5/04,20:00,Indian Shores,FL,Light,4 seconds,Horizontal traveling red light.
11/2/04,3/14/80,20:00,Homestead,FL,Circle,1 min + or -,Glowing white circular object seen in the Florida Everglades around 1980.
10/27/04,10/11/04,23:00,Lake Worth,FL,Formation,2 hours,Multiple formations viewed by three witnesses.
10/27/04,9/15/04,22:30,Gainesville,FL,Light,8 minutes,Stationary piercing bright light over Hunter's Crossing Publix drifted over Devil's Millhopper.
9/29/04,9/27/04,20:43,Brandon,FL,Diamond,1 minute,We saw object(s) flying in tight formation and or lights on the underside of an odd shaped craft .
9/29/04,9/9/04,02:30,Lantana,FL,Unknown,15 sec.,Rapid southbound silent parallel glowing lights.
9/9/04,9/3/04,23:40,Palm Harbor,FL,Triangle,5 seconds,A large black trianglular object with about 9 circular white lights bordering the underside flew overhead in palm harbor.
9/9/04,9/3/04,22:20,Englewood,FL,Other,20 seconds,An object passed quickly through the sky with 6 circles of luminescence with absolutely no sound as it passed overhead.
9/9/04,8/30/04,18:30,Cocoa Beach,FL,Oval,2 hrs,lights in the daylight sky at the time of the Atlas rocket launch on the 31st of Aug.
9/1/04,8/26/04,05:03,Flagler,FL,Light,3-4 minutes,A bright light appeared out of a black sky over the ocean then turned orange and dimmed out.
8/11/04,10/17/95,01:00,Brooksville,FL,Fireball,5 seconds,flying fireball streaked past my grandmothers house in the woods 20 feet off the ground moving near 65 mph.
7/25/04,7/14/04,04:00,Lehigh Acres,FL,Light,2 hours,saw odd lights outside my house at 4:00 in the morning.
7/25/04,7/10/04,22:00,Pompano Beach,FL,Light,15 Minutes,Small light similar to a star flashed twice and appeared to move in an erratic pattern.
7/25/04,7/4/69,20:00,Jacksonville Beach,FL,Other,3 Minutes,Very odd Flying-V object flew directly over me.
6/18/04,4/24/04,21:00,Davie,FL,Cigar,5 seconds,Brightly-lit cigar shaped craft flew silently and quickly over Boy Scout gathering.
6/18/04,9/24/03,20:00,Fort Lauderdale,FL,Triangle,2 minutes,It had no running lights and did not make a sound.
6/18/04,12/30/02,23:00,Orlando (outside),FL,Unknown,20 minutes,Three lighted objects flying in formation.
6/18/04,3/15/92,15:30,Tampa,FL,Disk,10 minutes,UFO Saucer was seen hovering beyond trees as we were driving towards home and then disappeared.
6/4/04,5/22/04,08:30,Tampa,FL,Unknown,a minute or two,It was circling another star and I ran inside to call everyone.
6/4/04,5/11/04,23:00,Winter Haven,FL,Light,1 hour to present,Lights in the sky.
6/4/04,3/20/77,11:00,Minneola,FL,Cigar,10 mins,The strangest thing I have ever seen.
5/10/04,5/7/04,01:00,Fort Walton Beach,FL,Light,15 seconds,High speed white trail across the night sky with no sound. But too slow and long to be a meteor.
5/10/04,5/5/04,22:00,Stuart (FL Turnpike MM 128),FL,Light,10-12 minutes,Traveling south on Fla Turnpike saw two very large bright lights stationary as we drove under them.
5/4/04,4/30/04,23:00,Hernando,FL,Circle,5 seconds,White light seen similar to the description of that seen in Iran.
5/4/04,3/1/73,20:00,St. Augustine,FL,Light,60 seconds,White light flies into brighter white light and both go straight up.
4/27/04,4/10/04,12:32,Edgewater,FL,Unknown,unknown,String of reddish-orange likes - like a string of hot dogs.
4/27/04,1/26/04,23:05,Tampa,FL,Fireball,30seconds,I saw a green fireball over the city of Tampa Fl.
4/27/04,10/15/03,17:00,Chiefland,FL,Cigar,2 or 3 minutes,Two cigar shaped UFOs meet near a small plane in the afternoon Florida sky.
4/27/04,7/20/99,23:00,Largo,FL,Light,10 minutes,Boy gets friend to believe in UFOs with big ball of light.
4/27/04,12/4/89,01:55,Bushnell,FL,Triangle,5 Minutes,I saw a slow moving triangle shaped craft moving northward. It's perimeter was light up a burgundy color.
4/9/04,4/5/04,20:35,Miami,FL,Unknown,1 minute,It looked like a star and moved in a circular pattern.
4/9/04,3/29/04,21:14,Orlando,FL,Unknown,40 seconds,Three objects flying in strange speeds and maneuvers closing in to eachother and dispersing away.
4/9/04,3/29/04,05:15,Orlando,FL,Chevron,30 seconds,Huge grouping of lights defining a boomerang shape silently moved above me on my early morning dog walk.
3/28/04,3/26/04,19:50,Bradenton,FL,Other,3-4 minutes,two saucer like objects moving really fast in Bradonton FL tonight.
3/28/04,3/26/04,19:50,Bradenton,FL,Disk,3 - 4 mins.,2 rapid moving almond shaped discs initially heading east from the Gulf of Mexico and sharply turning south.
3/28/04,3/18/04,22:14,Sarasota,FL,Sphere,35 seconds,Seen 3/18/2004 near longboat beach in Sarasota. Amazing sphere just above water. Great photo of the object.
3/28/04,3/13/04,15:00,Orlando,FL,Triangle,10 minutes,My daughter and I saw this triangular-shaped silvery object than was like nothing she or I have ever seen.
